video_id,avg_face_count,max_face_coverage,body_presence_score,dominant_emotion_angry,dominant_emotion_fear,dominant_emotion_happy,dominant_emotion_neutral,dominant_emotion_none,dominant_emotion_sad,dominant_emotion_surprise
VIDEO_7206680972555750661,0.3333333333333333,0.0004,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7022178037378731270,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7011522309198515462,1.0,0.0044,0.6666666666666666,False,False,False,False,True,False,False
VIDEO_7206682386531110149,0.6666666666666666,0.0009,0.6666666666666666,False,False,False,False,False,True,False
VIDEO_7033466696245497093,1.0,0.0029,1.0,False,False,False,False,False,True,False
VIDEO_7044982077288189190,0.0,0.0,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7039005707844308229,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7346541062267079968,1.0,0.0028,0.6666666666666666,False,False,False,False,False,True,False
VIDEO_7299062448965946657,3.0,0.001,1.0,False,False,False,True,False,False,False
VIDEO_7343923844316548384,1.0,0.0037,1.0,False,False,False,True,False,False,False
VIDEO_7262807521008635168,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7263733416292617505,0.0,0.0,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7303884823578397984,1.0,0.0326,1.0,False,False,True,False,False,False,False
VIDEO_7348766265927814432,3.0,0.0074,1.0,False,False,False,False,False,True,False
VIDEO_7291237498506743072,0.3333333333333333,0.0002,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7545046455229205782,2.3333333333333335,0.0004,1.0,False,True,False,False,False,False,False
VIDEO_7431510658845379872,1.3333333333333333,0.0016,1.0,False,False,False,True,False,False,False
VIDEO_7504627479449963798,0.3333333333333333,0.0097,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7516624091097337110,2.0,0.0072,0.6666666666666666,False,False,False,False,True,False,False
VIDEO_7441982856659815713,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7484928854029634838,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7481596789448117526,0.3333333333333333,0.0031,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7486129539827928342,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7529427220335496450,1.0,0.0162,1.0,False,True,False,False,False,False,False
VIDEO_7491322585624349974,0.0,0.0,0.6666666666666666,False,False,False,False,True,False,False
VIDEO_7494230009050139926,1.0,0.011,1.0,False,False,False,False,False,False,True
VIDEO_7485773090555956503,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7550598568415874326,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7495704452696116503,1.6666666666666667,0.0021,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7560707094018542870,1.0,0.0002,1.0,True,False,False,False,False,False,False
VIDEO_7478735064881237270,0.3333333333333333,0.0017,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7601164093910715670,0.3333333333333333,0.0001,0.6666666666666666,False,False,False,False,True,False,False
VIDEO_6887883845954178305,0.3333333333333333,0.0148,0.6666666666666666,False,False,False,False,True,False,False
VIDEO_7587442936376233238,0.3333333333333333,0.0002,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_6834056379355991301,0.3333333333333333,0.0002,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_6896055761982639362,1.3333333333333333,0.0106,1.0,False,False,False,False,False,False,True
VIDEO_6864806467329903878,0.3333333333333333,0.0002,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_6883876793380572417,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7604886753471761686,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_6876369843591941377,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_6899015791086210306,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_6869621825035357441,0.3333333333333333,0.0003,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7605520662588902678,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_6798641094109269253,1.3333333333333333,0.0002,1.0,True,False,False,False,False,False,False
VIDEO_6895292772857826562,1.0,0.0091,1.0,False,False,False,False,False,True,False
VIDEO_7606001119243881750,0.6666666666666666,0.0285,0.6666666666666666,False,True,False,False,False,False,False
VIDEO_6879407335484214530,1.0,0.0026,1.0,False,False,True,False,False,False,False
VIDEO_6891319697220898050,0.0,0.0,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_6895747396404284674,1.0,0.0082,1.0,False,False,False,False,False,True,False
VIDEO_7564704328649428246,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7566676756199951638,0.6666666666666666,0.0001,0.6666666666666666,False,False,False,False,False,True,False
VIDEO_6883389583271185666,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7578256886286322966,0.3333333333333333,0.0002,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_6864458828012899589,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_6798648871401819398,1.0,0.0002,1.0,False,False,True,False,False,False,False
VIDEO_6923235061999373574,0.6666666666666666,0.0002,0.6666666666666666,True,False,False,False,False,False,False
VIDEO_6922868220890254597,0.0,0.0,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_6936835146301672709,0.3333333333333333,0.0,1.0,False,False,False,False,True,False,False
VIDEO_6923976137928445190,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_6930236006654364934,0.3333333333333333,0.0002,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_6963263758630194437,0.3333333333333333,0.0013,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_6964763152974187781,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_6958424996964355334,0.0,0.0,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_6979673025503366405,0.6666666666666666,0.0047,1.0,False,False,True,False,False,False,False
VIDEO_6994839726846971142,0.3333333333333333,0.0479,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7012661937477537030,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7042694987141745926,0.3333333333333333,0.0052,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7050043192732912901,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7064507087086161157,1.0,0.0016,1.0,False,False,False,False,False,True,False
VIDEO_7079095510904229126,0.6666666666666666,0.0008,0.6666666666666666,False,False,False,False,False,True,False
VIDEO_7060539961459641605,0.6666666666666666,0.0004,1.0,False,False,False,False,True,False,False
VIDEO_7065372841423801605,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7081711774084484358,0.0,0.0,0.6666666666666666,False,False,False,False,True,False,False
VIDEO_7073916316566031622,0.6666666666666666,0.0003,1.0,False,False,False,True,False,False,False
VIDEO_7123931386964184326,0.6666666666666666,0.0024,0.6666666666666666,False,False,True,False,False,False,False
VIDEO_7120944943270530309,0.6666666666666666,0.0047,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7111379317900332293,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7116158724288400645,0.0,0.0,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7158057918431120645,0.3333333333333333,0.0002,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7159544328061275397,0.0,0.0,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7146624079615790341,0.0,0.0,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7168426884852747526,0.3333333333333333,0.0004,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7171408287785782533,0.3333333333333333,0.0009,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7183332234605268250,0.0,0.0,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7175881254233967878,1.6666666666666667,0.0006,1.0,False,False,False,False,False,True,False
VIDEO_7167309818519227653,0.3333333333333333,0.0002,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7167014945626787078,1.0,0.0012,1.0,False,False,False,False,False,True,False
VIDEO_7167292362857794821,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7162439514428919046,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7187762825270463750,0.3333333333333333,0.0022,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7161744414979771653,0.3333333333333333,0.0006,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7214862934139260166,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7208551637869268230,1.0,0.0097,1.0,False,False,False,False,False,False,True
VIDEO_7246825881904139546,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7219646733901450502,0.3333333333333333,0.0002,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7238904736253054234,0.3333333333333333,0.0014,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7214113271018753285,0.3333333333333333,0.0132,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7203684040606633222,0.3333333333333333,0.0018,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7210834532591963398,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7208933349933452550,1.3333333333333333,0.0362,1.0,True,False,False,False,False,False,False
VIDEO_7213795540574735621,0.6666666666666666,0.0019,0.6666666666666666,False,False,False,False,False,True,False
VIDEO_7294200756586958113,1.0,0.0005,1.0,False,False,False,False,False,True,False
VIDEO_7254929536557567259,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7270891504346942753,0.3333333333333333,0.0001,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7278716528839626016,0.6666666666666666,0.0004,0.6666666666666666,False,False,False,False,False,True,False
VIDEO_7296124478130572577,1.0,0.0007,1.0,False,True,False,False,False,False,False
VIDEO_7296417264591441185,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7288261263757446433,0.3333333333333333,0.0002,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7295785443528920352,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7255981234374069530,1.0,0.0015,0.6666666666666666,True,False,False,False,False,False,False
VIDEO_7296075013734616353,0.3333333333333333,0.021,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7326857703958105376,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7315824288173493536,1.0,0.0025,1.0,False,True,False,False,False,False,False
VIDEO_7324421973612825889,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7344802060019256609,1.0,0.0013,1.0,False,False,False,False,False,True,False
VIDEO_7325106846744743200,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7341346159023246624,3.3333333333333335,0.0032,1.0,True,False,False,False,False,False,False
VIDEO_7353226118662589728,0.3333333333333333,0.0015,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7379167807679761697,0.6666666666666666,0.0001,0.6666666666666666,False,False,False,False,True,False,False
VIDEO_7415541670361500961,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7413269884840267040,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7412939421089090849,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7414059508630031648,1.3333333333333333,0.0018,1.0,False,False,False,False,False,True,False
VIDEO_7415589341981986080,0.0,0.0,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7438966885879696662,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7442009228555930913,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7400784701633416481,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7410359060681297184,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7418133778406657313,0.6666666666666666,0.0005,1.0,False,False,False,False,False,True,False
VIDEO_7413699830469397793,1.0,0.004,1.0,False,False,False,False,False,True,False
VIDEO_7478417820376812822,1.0,0.0164,0.6666666666666666,False,False,False,False,False,True,False
VIDEO_7490984274049469718,0.0,0.0,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7470212560399109398,0.6666666666666666,0.0002,0.6666666666666666,False,False,False,False,False,True,False
VIDEO_7479481184100044054,0.6666666666666666,0.0006,1.0,False,False,False,True,False,False,False
VIDEO_7456392986897730838,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7490119511731965206,0.3333333333333333,0.0004,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7468313844230704406,2.3333333333333335,0.0095,1.0,False,True,False,False,False,False,False
VIDEO_7475816575975623958,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7471348371962334486,1.0,0.0016,1.0,False,True,False,False,False,False,False
VIDEO_7479081271746989334,1.3333333333333333,0.0008,1.0,False,False,False,True,False,False,False
VIDEO_7471349532496842006,1.6666666666666667,0.001,1.0,False,False,False,False,False,True,False
VIDEO_7481977420220779798,1.0,0.0007,0.6666666666666666,False,False,False,False,False,True,False
VIDEO_7540185950714875158,0.6666666666666666,0.0014,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7533680078866238742,1.6666666666666667,0.0074,0.6666666666666666,False,False,False,False,False,True,False
VIDEO_7529820615637847318,0.6666666666666666,0.0029,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7517676181366295830,1.0,0.0369,1.0,False,True,False,False,False,False,False
VIDEO_7579293926796922134,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7584519298459176214,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7327710709201014049,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7305425778076880161,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7303968237966904609,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7321012358594235681,0.3333333333333333,0.0063,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7318832237842156832,0.3333333333333333,0.0002,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7307971449870994720,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7261958198775532832,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7274897399045246241,1.3333333333333333,0.0039,0.6666666666666666,False,False,False,False,False,True,False
VIDEO_7323667240933444896,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7333562774750088480,2.0,0.0047,1.0,False,True,False,False,False,False,False
VIDEO_7338778286597655840,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7283105183352016160,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7297205575501270304,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7322420132649749793,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7309133635578236192,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7321436866287373600,0.6666666666666666,0.0014,0.6666666666666666,False,False,False,False,False,False,True
VIDEO_7291228337123511585,1.0,0.0107,1.0,False,False,False,False,False,True,False
VIDEO_7286830586478578976,1.0,0.0093,1.0,False,False,False,False,False,True,False
VIDEO_7312523032025730337,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7319919643378912544,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7315822267781467424,2.0,0.0004,1.0,False,False,False,False,False,True,False
VIDEO_7325457714312727840,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7267879991004761376,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7304272406548319520,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7457587495031606560,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7442354645382532385,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7447538385993895201,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7341738165746634017,1.3333333333333333,0.001,0.6666666666666666,False,True,False,False,False,False,False
VIDEO_7351073088601148704,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7372132003078032672,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7450183993355488545,0.3333333333333333,0.0001,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7340356860299496736,0.3333333333333333,0.0003,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7446341554735828256,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7343970143497653537,1.0,0.0135,1.0,False,True,False,False,False,False,False
VIDEO_7453069595327384865,0.6666666666666666,0.0002,0.6666666666666666,False,False,False,False,False,True,False
VIDEO_7447184186034654496,0.3333333333333333,0.0014,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7399975638112783649,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7390334004001639713,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7491632736105450774,1.0,0.0106,1.0,False,False,False,True,False,False,False
VIDEO_7507578375586712854,0.3333333333333333,0.0694,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7471566242168491286,0.0,0.0,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7566632651352853782,1.6666666666666667,0.0015,1.0,False,False,True,False,False,False,False
VIDEO_7586630099286510870,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7486822725684792599,0.3333333333333333,0.001,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7570012092829748502,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7477935287646063894,0.3333333333333333,0.0011,1.0,False,False,False,False,True,False,False
VIDEO_7520582757412556054,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7546567057056353558,0.3333333333333333,0.0011,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7471289820795374870,1.0,0.0029,1.0,False,False,False,True,False,False,False
VIDEO_7465714414814137623,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7469067273794456854,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7495368561821535510,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7476865863409257750,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7578151818585328918,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7575110522522144022,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7523154104273915158,2.3333333333333335,0.0099,1.0,False,False,False,False,False,True,False
VIDEO_7470495287212084503,0.6666666666666666,0.0002,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7580000663845850390,0.0,0.0,0.6666666666666666,False,False,False,False,True,False,False
VIDEO_7493891893026180374,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7559557230903774486,0.3333333333333333,0.0004,0.6666666666666666,False,False,False,False,True,False,False
VIDEO_7466106459403701526,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7576319921030827286,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7517987561692794134,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7483098002547100950,1.0,0.0087,1.0,False,True,False,False,False,False,False
VIDEO_7553223847730777346,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7466514918137728278,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7473224176086584598,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7481624954484690198,0.3333333333333333,0.0001,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7582254546236230934,1.0,0.0001,1.0,False,False,True,False,False,False,False
VIDEO_7598574537407548694,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7604101089775865110,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_6895288761354112258,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7587478416618736918,0.3333333333333333,0.0024,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7598953535165959426,1.0,0.0009,1.0,False,False,True,False,False,False,False
VIDEO_7596412614402460950,0.3333333333333333,0.0012,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7606743080678591766,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7597422827196763414,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7594160012247797014,0.3333333333333333,0.0017,0.6666666666666666,False,False,False,False,True,False,False
VIDEO_6897900291631402242,0.3333333333333333,0.0002,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7591891163175554326,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_6876847536938749185,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_6918691694791691525,0.6666666666666666,0.0007,0.6666666666666666,False,False,False,True,False,False,False
VIDEO_7593664206210157827,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7062046390570061061,0.6666666666666666,0.0034,0.6666666666666666,True,False,False,False,False,False,False
VIDEO_7070569241413422342,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7064650116321250566,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_6945377653587266822,0.3333333333333333,0.0002,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7041160388334980357,0.6666666666666666,0.0002,0.6666666666666666,False,False,False,False,True,False,False
VIDEO_7061663961090936070,0.6666666666666666,0.0004,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7059832468412583173,0.6666666666666666,0.0027,1.0,True,False,False,False,False,False,False
VIDEO_7056858947935915270,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_6921676134212029701,1.3333333333333333,0.0002,1.0,False,False,False,False,False,False,True
VIDEO_7064244808700726533,1.0,0.0004,1.0,False,False,False,False,False,False,True
VIDEO_7058664802880589062,4.333333333333333,0.0005,1.0,False,False,False,True,False,False,False
VIDEO_7063505399307144454,1.0,0.0003,1.0,False,False,False,False,False,True,False
VIDEO_7054964457310539013,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7062415851231677702,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7070218376328563973,0.6666666666666666,0.0004,1.0,False,False,False,False,False,True,False
VIDEO_7064585014561754373,0.3333333333333333,0.0003,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7058348964306783493,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7059081815985818886,0.0,0.0,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7060513660975844614,0.6666666666666666,0.0054,0.6666666666666666,False,False,False,False,True,False,False
VIDEO_6923874728902003973,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7066474035613388037,0.6666666666666666,0.0009,0.6666666666666666,False,True,False,False,False,False,False
VIDEO_7038692809985051909,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7054255399968476422,1.0,0.0045,1.0,False,False,False,False,False,True,False
VIDEO_7068731699701484806,2.3333333333333335,0.0023,1.0,False,False,False,True,False,False,False
VIDEO_6934012329067597061,0.3333333333333333,0.0001,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_6926459852134845701,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7061273234259610885,0.3333333333333333,0.0002,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_6980696986135710981,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7070907935722917126,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7053886455805955333,0.3333333333333333,0.0002,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7059747853035441414,1.6666666666666667,0.0052,1.0,False,True,False,False,False,False,False
VIDEO_7060191695681375493,1.0,0.0275,1.0,False,False,False,False,False,True,False
VIDEO_7067623396279930117,0.3333333333333333,0.0002,1.0,False,False,False,False,True,False,False
VIDEO_7056423267564899590,1.0,0.0031,1.0,True,False,False,False,False,False,False
VIDEO_7053136217717607686,0.0,0.0,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7066872454249073925,0.3333333333333333,0.0004,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7057221943623306501,0.6666666666666666,0.0003,1.0,False,False,False,False,True,False,False
VIDEO_7064977105032858885,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_6946128715000663301,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_6980319450687868166,0.3333333333333333,0.0058,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7069844079122599173,0.3333333333333333,0.0001,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7065769954695564550,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7059442492080491781,0.6666666666666666,0.0002,0.6666666666666666,False,False,False,False,True,False,False
VIDEO_7067985901011373317,0.3333333333333333,0.0004,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_6942166804311575814,0.3333333333333333,0.0009,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7175115192966106374,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7079418950315969798,1.0,0.0002,1.0,False,False,False,False,False,True,False
VIDEO_7186344254921280773,0.3333333333333333,0.0005,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7082037036730813701,0.0,0.0,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7081323710442917125,0.3333333333333333,0.0188,0.6666666666666666,False,False,False,False,True,False,False
VIDEO_7185872343988702470,1.0,0.0007,1.0,False,False,False,False,False,True,False
VIDEO_7075406881111444742,0.3333333333333333,0.0098,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7071272326746230021,0.6666666666666666,0.0034,0.6666666666666666,False,False,False,False,False,True,False
VIDEO_7072060893818899717,0.3333333333333333,0.0003,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7087653844863208709,2.0,0.007,1.0,False,False,False,False,False,True,False
VIDEO_7080583186522098949,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7085404371671846150,1.0,0.0016,1.0,False,False,False,False,False,True,False
VIDEO_7180432290151959814,1.3333333333333333,0.0012,0.6666666666666666,False,False,False,False,False,True,False
VIDEO_7078352231413697797,0.6666666666666666,0.0006,1.0,False,False,False,False,False,True,False
VIDEO_7085367737178000646,0.3333333333333333,0.0349,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7184475894335950085,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7081701013891157253,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7081276473687985413,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7080188060561837318,0.3333333333333333,0.0013,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7074644027190103302,0.3333333333333333,0.0002,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7084552539126926597,0.6666666666666666,0.0063,0.6666666666666666,False,False,False,False,True,False,False
VIDEO_7174823379453644037,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7179319229924084997,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7087984641864502534,1.3333333333333333,0.0028,1.0,False,True,False,False,False,False,False
VIDEO_7182983364293430533,2.3333333333333335,0.0052,1.0,False,False,False,False,False,True,False
VIDEO_7076502785742720261,0.3333333333333333,0.001,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7083159832185933061,0.3333333333333333,0.001,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7087592356664315141,0.3333333333333333,0.0007,1.0,False,False,False,False,True,False,False
VIDEO_7085748815449312517,0.6666666666666666,0.0002,0.6666666666666666,False,False,False,False,False,True,False
VIDEO_7086527236471311622,0.3333333333333333,0.0013,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7176635190469512453,0.0,0.0,0.0,False,False,False,False,True,False,False
VIDEO_7083526112558517510,1.0,0.0013,1.0,True,False,False,False,False,False,False
VIDEO_7082386924677205253,1.0,0.0046,1.0,True,False,False,False,False,False,False
VIDEO_7073547434244328709,0.3333333333333333,0.0002,0.3333333333333333,False,False,False,False,True,False,False
VIDEO_7086111451965869317,0.0,0.0,0.0,False,False,False,False,True,False,False
